age,gender,path,face_score1,face_score2,face_location_x1,face_location_x2,face_location_y1,face_location_y2 
79,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/02/nm0000002_rm1363385088_1924-9-16_2004.jpg,3.87017062712482,,64.30867104,64.30867104,207.26768087,207.26768087
22,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/01/nm0081801_rm2706675712_1983-3-15_2006.jpg,4.269181462272054,,78.21032049,67.15084614,176.9515897,165.89211534
30,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/08/nm1216008_rm3867848192_1981-8-29_2012.jpg,2.454179034212876,,412.68646816,180.45307587,506.69103774,274.45764544
44,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/06/nm0000906_rm1238931712_1958-5-29_2003.jpg,5.343198183578403,,90.3,112.7,291.2,313.6
45,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/09/nm0164809_rm3716868608_1969-7-17_2015.jpg,1.1545805385988719,,1171.97006396,445.8115415,1351.46169457,625.30317212
46,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/02/nm0005202_rm3241381632_1963-4-18_2010.jpg,4.544703877618021,,548.38500497,300.05000271,993.34000903,745.00500677
34,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/01/nm0001401_rm202214912_1975-6-4_2010.jpg,2.9734062868442006,,165.04229024,82.78214512,257.06295351,174.80280838
31,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/08/nm0766708_rm2367527424_1974-10-1_2006.jpg,5.599967736767528,,59.81301116,89.45351674,192.66328626,222.30379184
51,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/05/nm0186505_rm2091617024_1956-3-7_2008.jpg,2.3116966378479904,,46.54621545,104.21148476,149.92970021,207.59496953
19,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/08/nm1273708_rm381651200_1989-7-11_2009.jpg,1.1032416660544628,,393,105,464,176
38,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/08/nm0538308_rm3936192000_1972-1-1_2010.jpg,1.547602613226491,,161.94583851,81.39991926,226.99304518,146.44712592
21,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/09/nm1710309_rm682024448_1990-3-13_2012.jpg,2.479051738241705,,849.23294287,445.8115415,1210.26420409,806.84280273
31,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/05/nm2439805_rm1712108800_1977-11-2_2009.jpg,3.599822310247648,,153.97647599,102.95165066,244.91916159,193.89433626
44,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/07/nm0000507_rm3771258624_1964-3-17_2009.jpg,1.5191600007570756,,532.59963742,181.05794171,608.76732672,257.22563101
23,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/02/nm0000402_rm523352832_1956-10-21_1980.jpg,3.8709801640988806,,370.176,247.296,589.824,466.944
61,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/08/nm0001408_rm2363398144_1945-12-6_2007.jpg,3.6658017461489023,,24.60757169,96.83428674,240.75571686,312.98243192
24,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/07/nm2578007_rm1349882880_1980-10-21_2005.jpg,1.1879354939942806,,238.542,115.918,306.56,183.936
27,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/07/nm0000207_rm28349440_1980-2-12_2008.jpg,4.974741881502033,,21.22019122,83.19476487,206.58191216,268.55648581
23,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/09/nm1298809_rm1247646720_1981-1-8_2005.jpg,4.831219415773238,,208.1281125,86.09039926,317.29805441,195.26034118
32,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/00/nm0740500_rm3883899136_1963-0-0_1995.jpg,3.8634825434841207,,102.53659056,77.13044292,330.27991931,304.87377167
33,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/04/nm0047504_rm1151851264_1971-7-1_2005.jpg,1.8750894390909254,,50.07092985,115.98683632,197.74771941,263.66362588
33,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/06/nm0000106_rm2320075264_1975-2-22_2009.jpg,5.519710934265078,,89.45351674,89.45351674,222.30379184,222.30379184
23,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/04/nm0930304_rm256547328_1981-7-28_2005.jpg,3.378644485929757,,117.87652972,52.70956876,175.95079458,110.78383362
27,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/04/nm0043704_rm1822857472_1975-5-26_2003.jpg,1.0112146328605318,,271.42404721,36.75147296,352.00886137,117.33628712
31,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/08/nm1635108_rm2822539008_1973-2-5_2005.jpg,1.8571458519054813,,99.09073408,49.87836704,161.69777742,112.48541038
27,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/08/nm1404408_rm1062899456_1982-2-6_2010.jpg,1.7246343864863563,,1150.08470474,246.71156003,1317.41916938,414.04602466
23,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/00/nm1416900_rm2360707328_1985-7-25_2009.jpg,3.2608834696113647,,108.066,52.29,143.424,87.648
38,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/06/nm0204706_rm816225024_1964-3-23_2003.jpg,4.046786632547223,,71.50436935,99.88771708,198.68343417,227.06678191
31,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/05/nm0294505_rm2134022656_1970-1-17_2002.jpg,3.7291060692703804,,84.50981525,72.51812736,191.86700629,179.8753184
26,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/05/nm0001305_rm1935973120_1976-4-16_2003.jpg,4.897941234567158,,25.84052953,101.79611811,253.18529527,329.14088385
30,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/08/nm0000108_rm1252296704_1959-3-18_1990.jpg,3.8732985033354597,,152.72824223,31.08324845,220.48155123,98.83655745
7,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/04/nm6663204_rm600371968_1995-7-27_2003.jpg,3.644130028735023,,86.741877,172.48375401,240.07725561,325.81913261
38,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/00/nm1215300_rm2046073600_1966-12-20_2005.jpg,1.3599700802696493,,53.07470397,70.57093863,209.95481589,227.45105054
30,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/02/nm0000702_rm2389416704_1976-3-22_2007.jpg,4.200310134797878,,141.35,22.55,180.4,61.6
27,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/01/nm0001401_rm1771412224_1975-6-4_2003.jpg,5.047934489716081,,69.67092398,83.49870877,193.58898714,207.41677193
30,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/04/nm1083404_rm1394718208_1980-1-10_2011.jpg,2.8660955372698345,,231.2,116.,345.6,230.4
49,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/06/nm0377106_rm2400292608_1954-9-15_2004.jpg,2.021885020387212,,1171.97006396,223.92977075,1351.46169457,403.42140136
18,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/07/nm1534207_rm442807040_1980-4-13_1999.jpg,2.819541886945875,,261.45530609,55.67480128,384.12360897,178.34310417
43,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/09/nm0000009_rm2458635776_1925-11-10_1969.jpg,3.045415979612311,,5.121,1275.129,368.712,1638.72
34,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/01/nm0001101_rm3195717632_1947-12-29_1982.jpg,1.1274596660085083,,491.72869892,851.84458233,720.23176682,1080.34765024
20,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/03/nm0383603_rm2776868608_1992-2-14_2013.jpg,1.4436325537556303,,1090.76405743,247.88710974,1246.75548512,403.87853743
28,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/06/nm0000206_rm2015672832_1964-9-2_1993.jpg,2.0032966470362483,,411.37940419,55.01726371,507.54607886,151.18393838
37,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/04/nm0000104_rm1983106048_1960-8-10_1998.jpg,1.088190503135131,,3729.6,619.2,4070.4,960.
42,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/00/nm0000300_rm4077623296_1964-3-9_2007.jpg,1.826212136153805,,274.55,72.998,320.416,118.864
31,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/05/nm0001305_rm2695596544_1976-4-16_2008.jpg,5.32458090739745,,72.85494592,108.95841888,234.67257425,270.77604721
33,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/05/nm0005305_rm1919844352_1976-10-31_2010.jpg,4.593468983105488,,124.93415824,124.93415824,310.3453956,310.3453956
31,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/00/nm0365300_rm3416885504_1973-11-27_2005.jpg,3.977615234072528,,185.21305661,76.82772919,281.80185129,173.41652387
42,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/05/nm0000705_rm1902545152_1966-4-8_2009.jpg,5.048245539116588,,84.97509842,84.97509842,210.98774606,210.98774606
37,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/05/nm0955505_rm4235904512_1976-3-12_2014.jpg,5.239966687842878,,660.75758469,265.53183388,828.09204932,432.86629851
19,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/08/nm2103508_rm3674193408_1992-2-19_2012.jpg,1.8404259730497352,,151.158,82.838,273.28,204.96
26,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/02/nm2239702_rm770086656_1980-3-3_2007.jpg,1.861054782073258,,336.33,107.226,383.616,154.512
30,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/04/nm0004904_rm1988139776_1969-9-7_2000.jpg,2.7257071409526294,,118.8,30.096,156.288,67.584
18,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/07/nm5196907_rm2253846272_1996-1-6_2015.jpg,5.469237716073099,,704.44545641,353.2467282,1334.55516717,983.35643897
31,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/00/nm0365300_rm2433915392_1973-11-27_2005.jpg,4.716307983449475,,70.98052781,99.15593894,197.22787787,225.403289
57,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/01/nm0001301_rm2133298688_1935-4-21_1993.jpg,1.566557378096109,,362.496,362.496,655.36,655.36
44,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/06/nm0000506_rm1984730112_1961-1-13_2006.jpg,1.8561446004714584,,118.638,62.478,168.48,112.32
26,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/07/nm1260407_rm638167552_1979-6-28_2006.jpg,1.0990000107841447,,234.01790545,124.26830288,294.95205689,185.20245433
36,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/07/nm0000307_rm1667143936_1966-5-26_2003.jpg,2.3301572437948166,,178.74019296,131.24840817,284.95070873,237.45892394
43,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/07/nm0000307_rm207064832_1966-5-26_2010.jpg,5.0957801751203,,604.29676314,340.81292927,941.01369241,677.52985854
50,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/07/nm0000707_rm851477504_1959-11-20_2010.jpg,1.0637677170751105,,172.83590852,75.63891675,239.25413359,142.05714182
44,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/00/nm0005000_rm1955373568_1968-5-12_2013.jpg,4.938203167868112,,200.71600181,498.71800451,1092.67400993,1390.67601264
29,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/06/nm0000206_rm1211602944_1964-9-2_1994.jpg,1.4149091089713648,,101.7,188.1,165.6,252.
44,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/02/nm0491402_rm2094708224_1959-6-11_2004.jpg,1.143999842548027,,105.27,98.31,167.04,160.08
50,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/00/nm0000200_rm741906432_1955-5-17_2006.jpg,1.2430054909826695,,134.596,41.86,180.32,87.584
35,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/00/nm0132300_rm2662569728_1972-12-7_2008.jpg,4.829822757965542,,55.26961428,91.76135713,218.95045711,255.44219997
44,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/02/nm0491402_rm1477282048_1959-6-11_2004.jpg,2.174966397970396,,120.55493529,120.55493529,273.5701378,273.5701378
29,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/01/nm1266101_rm3282732032_1974-5-14_2004.jpg,5.082590096665435,,157.81214323,79.33307161,298.22047213,219.74140052
21,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/04/nm0654104_rm1561565952_1980-9-25_2002.jpg,4.225033024525264,,81.64766845,114.07393584,226.98387167,259.41013905
32,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/09/nm0034309_rm1425519360_1978-2-28_2011.jpg,3.6632303223673337,,204.89958619,63.63725729,345.3079151,204.04558619
37,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/05/nm0001705_rm3993999360_1963-10-31_2001.jpg,2.663800710281659,,180.65794171,36.61158834,226.35855529,82.31220192
42,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/05/nm0425005_rm554365952_1972-5-2_2015.jpg,1.1693858052266481,,830.14004932,190.25073848,997.47451396,357.58520312
37,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/03/nm0001303_rm2477689600_1971-8-29_2009.jpg,3.3556006390264836,,113.2727559,39.99256456,163.47119605,90.19100472
30,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/07/nm0185107_rm34052096_1973-0-0_2003.jpg,1.8078470392236035,,213.9159236,98.39038165,293.25714495,177.731603
27,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/09/nm2446109_rm2461855744_1984-2-12_2012.jpg,1.639774602170481,,933.81625846,188.81125169,1490.01001354,745.00500677
29,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/03/nm1044403_rm2745882624_1981-3-11_2011.jpg,3.0376745357929122,,220.29920513,96.83090224,342.96750801,219.49920513
4,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/01/nm0316701_rm3595016704_1996-10-5_2001.jpg,4.486147454562135,,79.36477425,46.49278498,138.06235493,105.19036566
35,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/06/nm0004906_rm1504676864_1973-11-26_2009.jpg,3.1996509992289752,,128.152,75.032,223.104,169.984
20,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/04/nm0654104_rm1374591744_1980-9-25_2001.jpg,4.466734919310787,,56.97282154,113.43364309,225.84328618,282.30410772
47,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/08/nm0000008_rm1355842816_1924-4-3_1972.jpg,2.4509053084295966,,286.0064324,257.50808916,541.46852156,512.97017832
25,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/02/nm1147702_rm644582656_1978-12-6_2004.jpg,5.6609140550211885,,244.10084082,405.46940136,968.21136328,1129.57992382
19,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/04/nm0000704_rm2645131264_1981-1-28_2001.jpg,1.6200560779555078,,261.47381132,434.4243522,1037.70324528,1210.65378617
51,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/04/nm0001004_rm1346091264_1959-7-7_2011.jpg,3.2937993310277203,,693.85016352,304.71144654,1080.94088051,691.80216352
36,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/02/nm1055302_rm3302079488_1974-3-21_2011.jpg,4.020087253123576,,449.775,385.807,1023.488,959.52
40,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/06/nm0005306_rm1660193792_1969-3-27_2010.jpg,2.2026354580820944,,226.0330733,90.81162932,360.59051728,225.3690733
30,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/05/nm0005305_rm2738068224_1976-10-31_2007.jpg,4.297025943029423,,74.63326395,104.27376953,207.48353905,237.12404463
29,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/02/nm1694302_rm2321976576_1976-1-26_2006.jpg,2.9163161910666036,,219.478,96.502,341.6,218.624
50,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/00/nm0000200_rm1027119104_1955-5-17_2006.jpg,4.079579087105565,,166.3506299,59.82493925,272.23232055,165.7066299
29,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/07/nm1534207_rm1278378496_1980-4-13_2010.jpg,3.977724005694873,,215.87080125,81.51405047,456.81295266,322.45620188
39,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/03/nm1013003_rm3065705472_1973-8-3_2013.jpg,1.195663355146378,,361.5,289.5,576.,504.
24,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/07/nm0993507_rm2886447872_1986-6-13_2011.jpg,3.2799904753647953,,786,226,928,368
35,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/00/nm0725200_rm1386120448_1966-10-28_2002.jpg,2.8342663265303094,,427.90218438,268.20686524,904.94014181,745.24482267
59,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/04/nm0669004_rm3051657984_1943-1-25_2003.jpg,3.7120144202921304,,106.13979964,53.32389982,224.46757424,171.65167442
41,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/09/nm0025709_rm1896061440_1964-9-30_2006.jpg,4.288365105627404,,64.06781459,95.83572189,206.49139742,238.25930472
21,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/05/nm0192505_rm2705037312_1985-11-30_2007.jpg,1.0687025769611835,,190.96596428,92.74766014,245.54576036,147.32745622
19,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/04/nm0000704_rm2932316928_1981-1-28_2001.jpg,2.7015544715290556,,141.44429823,51.79447208,198.51032932,108.86050318
30,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/08/nm0005208_rm2018548480_1969-9-6_2000.jpg,2.849568944572191,,109.59366755,50.51751429,149.96254288,90.88638962
22,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/04/nm0000204_rm498899712_1981-6-9_2004.jpg,5.359904664387686,,65.99466616,82.3563327,212.70166501,229.06333155
42,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/00/nm0002700_rm1831457280_1970-1-11_2013.jpg,4.719495407550478,,747.05300677,300.05000271,1192.00801083,745.00500677
16,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/00/nm0691600_rm3387460608_1988-12-16_2005.jpg,2.81068854552158,,1030.77257348,284.44298096,1210.26420409,463.93461157
64,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/03/nm0936403_rm1026537216_1947-8-20_2012.jpg,2.430809438368799,,392.92176572,306.03248445,782.00353145,695.11425018
42,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/04/nm0071304_rm1927195392_1966-5-23_2009.jpg,2.3337317794596433,,896.05400813,300.05000271,1341.00901219,745.00500677
53,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/08/nm0005408_rm2349117952_1954-1-19_2008.jpg,1.1537633965430665,,292.20801397,120.83271164,445.57578608,274.20048374
43,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/07/nm0000307_rm3285353728_1966-5-26_2010.jpg,1.870099185527343,,583.62251771,256.1223515,909.72268392,582.22251771
40,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/05/nm0425005_rm3534462976_1972-5-2_2013.jpg,2.897968231225686,,649.5,241.5,864.,456.
30,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/08/nm0005208_rm397449984_1969-9-6_2000.jpg,3.3112040575435184,,103.11378913,46.70810511,148.70589424,92.30021022
31,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/05/nm0001305_rm1174051584_1976-4-16_2008.jpg,4.535117200869464,,71.982,107.694,232.128,267.84
40,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/08/nm0670408_rm2427304448_1970-2-14_2011.jpg,3.8634824242564623,,1126.22651573,304.71144654,1513.31723271,691.80216352
62,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/07/nm0001507_rm1958382336_1946-7-13_2009.jpg,2.611763703896011,,224.13295746,83.61916943,297.55860995,157.04482192
38,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/04/nm0596404_rm2425915136_1971-11-24_2010.jpg,4.446459585826408,,71.53436441,71.53436441,230.55618434,230.55618434
27,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/09/nm1137209_rm3118571776_1985-9-22_2013.jpg,5.257812752540222,,1039.75124528,261.47381132,1426.84196227,648.5645283
32,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/08/nm0000608_rm3251293184_1936-2-11_1969.jpg,2.4900717310725526,,2043,531,2256,744
63,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/02/nm0002102_rm1624216576_1943-5-31_2007.jpg,3.0532206320581263,,106.5840404,93.35103535,224.96108584,211.72808079
50,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/04/nm0005004_rm365660416_1958-3-4_2009.jpg,4.446216393784516,,151.54207619,134.79851217,301.38415239,284.64058837
67,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/07/nm0155607_rm657047808_1946-12-4_2014.jpg,4.111425719766966,,221.96291759,92.87071566,387.27660579,258.18440386
49,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/05/nm0138405_rm4106876672_1920-4-25_1970.jpg,2.841626267225887,,196.00332618,112.4304721,445.72188841,362.14903433
74,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/04/nm0000404_rm197178624_1937-12-21_2012.jpg,3.8544141557701757,,1067.88985027,581.30987515,1274.37612533,787.7961502
28,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/06/nm0000106_rm2363857152_1975-2-22_2004.jpg,2.2491653957162296,,347.4407441,81.9152994,395.57872374,130.05327904
51,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/05/nm0186505_rm2654637824_1956-3-7_2008.jpg,1.2132922662905024,,303.17238157,453.73457236,978.65424011,1129.2164309
34,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/03/nm0005403_rm4019122176_1980-6-26_2015.jpg,4.724425007453287,,453.73457236,378.45347697,1129.2164309,1053.9353355
51,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/05/nm0186505_rm1187153920_1956-3-7_2008.jpg,2.892312722435592,,104.50638597,104.50638597,290.38348071,290.38348071
22,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/02/nm1741002_rm3562848000_1982-10-28_2005.jpg,2.718854082207374,,880.37225529,348.05452481,1117.867234,585.54950352
42,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/00/nm0358200_rm1106049536_1971-4-5_2014.jpg,5.397024334695527,,3980.77544977,627.69738278,5091.71113877,1738.63307178
31,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/02/nm0000702_rm868455680_1976-3-22_2008.jpg,5.6734981607604205,,39.13,96.922,211.904,269.696
41,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/08/nm0302108_rm4093030400_1969-10-1_2011.jpg,3.9546597619647557,,796.96225173,246.63700053,1345.23950293,794.91425173
32,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/07/nm0005007_rm260086016_1968-11-25_2001.jpg,5.2996072031483115,,1292.76276888,274.52900398,1900.70302783,882.46926292
15,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/01/nm0002801_rm2549979136_1989-12-17_2005.jpg,3.394263849392454,,112.12634258,24.78850926,155.26725925,67.92942592
11,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/01/nm4415201_rm3618223104_1999-3-6_2011.jpg,1.2696884611082946,,154.10692679,118.0474146,234.38682921,198.32731702
48,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/01/nm0000201_rm3462896128_1958-4-29_2007.jpg,4.7252940896451,,70.22001769,70.22001769,174.17504422,174.17504422
69,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/03/nm0001803_rm1152567808_1944-5-16_2014.jpg,3.016024803791633,,2240.77502031,424.82531631,3492.21096924,1676.26126524
16,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/08/nm2103508_rm4169239296_1992-2-19_2009.jpg,1.2421977412015575,,316.24146137,201.5972936,401.2545872,286.61041943
34,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/09/nm0898609_rm265724672_1960-6-12_1995.jpg,1.8266675788799198,,90.21261702,50.28878723,179.65723404,139.73340425
37,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/01/nm0000201_rm3681786112_1958-4-29_1996.jpg,1.4984840102938515,,124.722,65.682,177.12,118.08
28,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/03/nm0005403_rm3727919104_1980-6-26_2009.jpg,2.8037050094876697,,151.70570353,137.9870032,274.37400641,260.65530609
22,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/02/nm1741002_rm2587867648_1982-10-28_2005.jpg,3.9686240123708987,,321,129,608,416
40,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/06/nm0000206_rm2503121408_1964-9-2_2005.jpg,3.805324459460806,,18.91905843,74.06823372,183.83058429,238.97975958
24,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/07/nm2578007_rm1080923136_1980-10-21_2005.jpg,3.976672200564089,,156.18463374,94.05238024,248.52901398,186.39676048
23,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/00/nm2584600_rm1642506752_1988-7-20_2012.jpg,3.482079008732514,,604.29676314,209.07101233,771.63122778,376.40547697
33,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/04/nm0596404_rm956012544_1971-11-24_2005.jpg,4.4448124095479775,,97,97,384,384
37,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/05/nm0005105_rm976861952_1968-10-11_2006.jpg,3.4286649367674293,,250.4,96.8,307.2,153.6
16,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/09/nm3774109_rm562865664_1996-1-22_2013.jpg,4.444624449761607,,261.47381132,520.89962264,1037.70324528,1297.12905661
44,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/02/nm0491402_rm3661006336_1959-6-11_2004.jpg,1.015409003390229,,77.922,31.746,146.224,100.048
24,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/06/nm2116006_rm2789855232_1988-7-26_2013.jpg,3.7279845136059357,,583.03516154,170.76025545,800.29834712,388.02344103
36,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/07/nm0002907_rm2119344128_1976-8-25_2013.jpg,2.630339520155014,,613.52050133,368.9315008,1161.79775253,917.208752
47,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/03/nm0680603_rm1091738368_1959-11-10_2007.jpg,4.611947582613718,,42.01535439,55.84313918,165.93341755,179.76120234
47,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/07/nm0000507_rm3212488960_1964-3-17_2012.jpg,1.0144306457144658,,585.4764893,378.45347697,752.81095393,545.7879416
24,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/06/nm1221906_rm1415217152_1985-3-31_2010.jpg,4.351580311751688,,75.1472111,93.77801388,242.20043608,260.83123885
17,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/07/nm0000207_rm2862922240_1980-2-12_1998.jpg,3.507645618851102,,647.52224218,445.8115415,1008.55350341,806.84280273
